id,date,table_id,duration,red_goal,blue_goal,winner
7790,2024-01-05,18,789,4,7,BLUE
10404,2024-12-25,4,540,2,10,BLUE
14425,2025-01-30,23,900,7,5,RED
19514,2023-08-29,11,1099,4,2,RED
22457,2023-12-26,10,752,6,1,RED
1457,2025-02-28,5,856,6,5,RED
22302,2023-07-15,17,1097,6,9,BLUE
13559,2024-01-24,17,1140,4,6,BLUE
9473,2025-07-11,15,1123,1,3,BLUE
10020,2024-08-24,13,780,3,5,BLUE
5907,2024-12-25,17,649,1,2,BLUE
17836,2024-01-16,4,1007,5,10,BLUE
24499,2024-04-05,18,310,2,5,BLUE
15346,2024-05-31,24,900,5,1,RED
10814,2023-06-30,5,417,4,6,BLUE
11273,2023-04-30,5,480,9,9,TIE
17987,2023-06-30,5,689,3,3,TIE
995,2024-04-21,25,1080,9,5,RED
5116,2024-11-01,13,317,2,7,BLUE
20998,2024-04-20,4,300,4,8,BLUE
16434,2025-05-04,4,819,7,7,TIE
15378,2025-01-31,17,837,2,5,BLUE
12448,2025-06-22,8,653,7,4,RED
4813,2023-07-22,19,554,0,5,BLUE
17005,2024-10-21,29,499,10,8,RED
8993,2024-06-01,15,669,7,9,BLUE
18597,2025-12-27,25,1020,3,5,BLUE
23840,2024-12-20,7,695,10,5,RED
24048,2025-03-16,27,968,8,0,RED
9242,,8,480,7,6,RED
18389,2023-02-28,22,804,3,0,RED
18651,2025-02-25,9,900,8,6,RED
7689,2024-11-17,28,1155,0,9,BLUE
17250,2025-11-14,11,814,5,3,RED
4538,2024-04-06,4,563,0,10,BLUE
3121,2025-10-04,26,300,6,7,BLUE
3454,2025-05-06,14,579,4,0,RED
10789,2023-03-27,7,991,3,9,BLUE
24103,2024-12-14,5,503,7,6,RED
8079,2025-01-30,27,333,2,9,BLUE
9672,2023-07-24,22,660,1,10,BLUE
10322,2025-05-27,8,1180,4,1,RED
12591,2023-04-21,21,1174,2,2,TIE
20781,,19,757,1,1,TIE
21408,2025-01-08,13,380,6,4,RED
15300,2024-12-03,2,720,10,3,RED
19318,2023-02-14,6,879,4,8,BLUE
17962,2024-04-02,10,866,8,7,RED
7529,2024-09-04,8,720,6,10,BLUE
7577,2024-09-01,25,780,9,5,RED
3938,2025-09-17,7,1149,4,6,BLUE
4661,2023-02-21,15,841,6,0,RED
5152,2023-05-21,24,759,1,8,BLUE
11675,2024-04-19,24,1200,9,5,RED
3784,2025-03-17,27,563,0,5,BLUE
4833,2024-11-07,15,698,9,6,RED
11124,2024-09-01,29,1140,3,6,BLUE
15884,2025-07-08,14,845,0,10,BLUE
10177,2023-05-09,8,385,1,3,BLUE
10286,2025-07-27,9,702,10,5,RED
14962,2024-09-21,1,532,4,8,BLUE
14371,2025-08-21,29,626,9,10,BLUE
19049,2024-10-03,28,933,0,3,BLUE
6248,2023-12-23,21,353,7,5,RED
662,2023-04-28,27,1020,1,10,BLUE
19290,2025-02-25,7,1200,0,5,BLUE
21734,2024-04-16,10,1113,4,6,BLUE
23892,2025-12-28,16,840,9,3,RED
21710,2025-05-21,2,634,1,2,BLUE
21619,2023-04-20,16,360,10,2,RED
12361,2025-03-04,28,801,10,1,RED
12437,2025-08-24,17,496,5,5,TIE
30,2023-07-24,7,540,6,1,RED
7635,2025-11-01,1,1026,9,1,RED
14103,2024-04-19,8,480,0,6,BLUE
21895,2023-10-25,16,720,0,4,BLUE
24571,2023-03-25,29,1133,3,2,RED
10314,2024-11-06,5,1200,2,8,BLUE
17619,2025-01-22,16,834,0,9,BLUE
15924,2024-07-05,4,334,10,0,RED
10702,2025-08-11,20,720,2,2,TIE
20128,2025-05-12,27,1085,8,1,RED
6753,2025-11-06,7,1194,1,10,BLUE
158,2023-06-06,4,1103,4,0,RED
11602,2023-03-10,3,441,7,4,RED
9698,2025-09-10,12,1200,10,3,RED
14241,2024-07-29,3,1029,0,6,BLUE
7092,2024-03-02,3,1060,6,9,BLUE
12326,2024-02-23,18,780,4,4,TIE
22163,2025-11-29,7,501,2,10,BLUE
3750,2023-04-01,11,588,8,0,RED
22857,2025-09-23,5,834,6,8,BLUE
13877,2024-11-18,1,581,5,2,RED
2325,2024-02-24,21,959,6,1,RED
15875,2023-11-04,15,995,6,10,BLUE
23811,2024-12-30,28,1088,8,2,RED
14343,2024-07-29,1,720,6,2,RED
13925,2023-12-17,17,404,3,9,BLUE
17722,2024-04-15,8,840,10,10,TIE
6225,2024-10-15,4,888,2,7,BLUE
8119,2025-03-06,8,552,1,7,BLUE
15827,2025-04-05,11,540,2,1,RED
23876,2024-07-29,21,720,6,0,RED
1031,2024-05-12,13,780,4,8,BLUE
7956,2024-03-20,12,581,6,9,BLUE
15360,2024-02-21,13,895,7,4,RED
22846,2024-02-17,4,356,10,3,RED
5002,2025-04-22,3,842,8,0,RED
10158,2023-11-13,3,814,8,0,RED
4415,2025-04-12,1,420,0,0,TIE
8990,2023-11-27,13,420,9,8,RED
13461,2024-05-06,21,599,9,5,RED
21768,2023-08-02,30,840,5,5,TIE
10455,2024-08-21,28,877,7,3,RED
11505,2024-07-30,27,300,0,5,BLUE
22018,2025-01-05,2,516,0,0,TIE
20545,2023-12-23,10,685,1,10,BLUE
24986,2025-03-24,21,600,0,8,BLUE
7040,2023-11-25,18,480,0,10,BLUE
8714,2025-06-16,18,720,0,4,BLUE
21300,2023-03-23,1,650,6,9,BLUE
12254,2025-12-29,22,737,1,9,BLUE
23076,2023-07-06,10,1098,6,5,RED
21571,2024-04-09,7,476,2,7,BLUE
2404,2023-05-09,5,986,5,9,BLUE
21027,2025-06-28,9,1017,1,0,RED
7206,2025-10-22,9,894,6,3,RED
3863,2025-02-21,13,480,5,7,BLUE
9011,2023-10-02,15,937,0,10,BLUE
24602,2024-02-24,6,668,8,7,RED
7176,2025-12-17,5,1021,7,10,BLUE
1038,2025-12-30,8,572,3,4,BLUE
12855,2024-07-24,23,579,9,1,RED
22039,2024-02-28,26,420,5,3,RED
10073,2025-04-13,12,960,8,5,RED
5296,2025-04-15,30,1080,6,8,BLUE
5279,2025-07-02,30,590,1,10,BLUE
5209,2025-03-19,10,720,2,3,BLUE
24114,2023-02-17,16,1074,7,5,RED
20753,2024-06-30,5,514,1,6,BLUE
21947,2025-07-20,11,720,8,4,RED
13790,2023-06-24,3,660,8,10,BLUE
13311,2023-12-14,21,445,6,6,TIE
254,2023-06-12,18,1104,7,7,TIE
24750,2025-07-29,23,1179,0,9,BLUE
11730,2024-04-09,24,840,5,7,BLUE
24914,2025-02-24,14,1078,8,2,RED
9328,2025-01-09,9,840,4,2,RED
20676,2025-05-28,17,792,0,1,BLUE
23400,2024-08-10,17,660,1,7,BLUE
15334,2023-05-24,21,720,4,1,RED
13190,2025-02-17,16,458,8,0,RED
6953,2023-06-27,23,1140,6,7,BLUE
2289,2024-03-16,25,613,6,7,BLUE
19834,2024-10-12,20,420,9,3,RED
24882,2023-11-08,10,1048,3,7,BLUE
14219,2025-04-08,5,943,8,3,RED
17815,2025-07-25,11,1020,6,2,RED
2046,2024-06-27,20,1080,10,1,RED
16299,2024-04-07,7,503,4,2,RED
6437,2025-09-01,12,900,10,7,RED
3272,2024-04-03,9,900,7,6,RED
11914,2023-04-16,14,363,2,0,RED
24964,2023-02-12,26,378,6,8,BLUE
10378,2025-07-18,13,840,0,7,BLUE
6222,2023-01-26,5,840,4,0,RED
6853,2023-12-31,10,609,6,2,RED
17107,2024-07-13,8,960,1,5,BLUE
18304,2024-10-29,16,1080,9,7,RED
22000,2025-09-29,21,600,10,10,TIE
7072,2025-07-15,5,420,3,7,BLUE
2579,2025-07-07,13,323,2,6,BLUE
4486,2024-08-31,9,812,7,10,BLUE
14266,2025-02-10,22,1130,1,2,BLUE
2649,2024-08-30,17,870,2,3,BLUE
3118,2024-05-13,26,1164,5,2,RED
23639,2024-04-14,26,838,4,9,BLUE
13315,2025-11-03,9,327,9,5,RED
16271,2025-08-30,2,720,7,0,RED
18078,2025-04-28,12,1150,1,0,RED
4435,2023-04-05,20,989,8,7,RED
1260,2023-09-06,22,1145,9,2,RED
2137,2024-01-24,22,300,10,3,RED
19260,2023-09-07,21,1098,0,6,BLUE
8562,2024-11-03,23,900,4,8,BLUE
23017,2023-07-28,14,788,2,7,BLUE
19141,2023-09-01,17,420,8,2,RED
1704,2025-08-03,6,1092,10,10,TIE
19832,2023-08-30,24,547,7,3,RED
17153,2025-10-08,22,840,4,0,RED
13981,2024-03-01,9,777,9,10,BLUE
18957,2024-04-11,19,360,8,8,TIE
3445,2025-01-04,24,688,5,3,RED
20980,2024-11-01,20,789,6,8,BLUE
5814,2024-09-21,16,720,4,5,BLUE
12697,2024-01-04,3,1155,6,5,RED
24810,2025-04-10,24,513,9,3,RED
15276,2024-12-26,2,1080,8,5,RED
18932,2023-02-14,19,380,4,8,BLUE
20170,2023-09-06,19,818,9,2,RED
4526,2024-05-31,22,1020,5,2,RED
2611,2025-10-21,17,350,7,10,BLUE
13247,2023-05-18,25,910,7,9,BLUE
8181,2025-08-16,22,1027,4,9,BLUE
17141,2025-03-02,16,1039,7,6,RED
6845,2025-12-15,27,869,9,2,RED
18128,2025-05-28,9,720,3,8,BLUE
9701,2025-05-13,25,1177,4,10,BLUE
10649,2023-03-14,18,976,9,8,RED
19913,2025-07-26,21,540,1,8,BLUE
13702,2024-04-18,22,911,10,9,RED
5825,2024-01-13,14,420,8,2,RED
6026,2025-10-01,3,795,6,6,TIE
20573,2025-08-16,29,630,4,3,RED
14358,2025-09-24,25,600,3,0,RED
20616,2023-09-01,9,730,6,9,BLUE
1954,2025-11-03,1,614,4,1,RED
5418,2023-07-05,5,1165,9,0,RED
9108,2023-11-15,1,404,5,8,BLUE
2062,2025-12-18,16,935,6,2,RED
21013,2023-06-09,3,660,2,10,BLUE
2028,2024-09-13,20,497,4,6,BLUE
22476,2025-09-09,15,1092,3,5,BLUE
683,2023-02-23,26,566,1,3,BLUE
17539,2023-06-10,5,660,2,8,BLUE
17763,2024-01-17,8,1108,9,3,RED
6074,2024-12-27,23,696,1,10,BLUE
19058,2023-12-23,30,737,1,10,BLUE
8357,2025-12-21,13,480,8,10,BLUE
5358,2025-04-05,21,780,8,8,TIE
5220,2024-05-26,3,660,2,6,BLUE
5697,2023-07-01,5,802,10,9,RED
2891,2024-03-21,9,720,10,6,RED
4808,2023-11-12,25,960,7,0,RED
21386,2023-01-20,25,377,2,4,BLUE
13002,2024-10-17,8,1168,9,8,RED
645,2024-01-31,13,1173,0,1,BLUE
19707,2024-05-22,21,704,5,8,BLUE
20064,,6,447,8,4,RED
14003,2024-03-19,16,674,8,1,RED
10200,2025-02-15,29,640,2,6,BLUE
3580,2025-02-19,15,453,2,2,TIE
17591,2024-06-05,26,1200,2,8,BLUE
21676,2024-01-11,3,794,4,8,BLUE
20198,2024-12-07,14,833,7,1,RED
12560,2023-07-15,6,734,0,3,BLUE
9530,2024-12-16,10,804,9,3,RED
24483,2023-04-03,10,470,8,0,RED
16423,2025-07-12,12,900,10,4,RED
23211,2025-02-28,12,601,0,7,BLUE
6443,2024-01-05,8,1080,1,10,BLUE
10343,2023-07-18,28,680,3,1,RED
5213,2025-09-15,1,656,1,2,BLUE
6183,2024-03-08,6,720,1,2,BLUE
10512,2025-12-17,27,371,4,8,BLUE
21451,2023-10-08,6,561,10,10,TIE
2543,2023-05-29,30,562,2,9,BLUE
15491,2024-06-27,27,1020,0,5,BLUE
7838,2024-05-17,5,346,3,9,BLUE
12196,2025-04-22,4,827,9,7,RED
4981,,18,638,6,1,RED
12997,2025-02-12,12,960,0,3,BLUE
12237,2023-06-16,25,1004,8,4,RED
187,2024-06-21,25,975,0,2,BLUE
9731,2023-11-23,5,750,8,6,RED
18468,2025-11-07,13,830,4,9,BLUE
9774,2023-12-28,8,420,4,7,BLUE
12178,2024-05-10,2,564,7,1,RED
20606,2023-11-28,13,1176,6,8,BLUE
21766,2025-08-05,5,720,9,5,RED
23378,2023-07-30,18,1194,4,7,BLUE
19329,2024-08-29,1,1196,10,8,RED
23747,2024-04-26,16,1033,3,10,BLUE
1745,2024-05-11,24,445,7,8,BLUE
2867,2023-02-12,24,1020,0,2,BLUE
17239,2025-02-11,1,513,3,4,BLUE
1281,2025-07-13,17,580,10,3,RED
16672,2025-12-23,20,743,5,9,BLUE
18455,2024-06-11,20,1164,5,2,RED
841,2023-07-04,12,857,10,9,RED
18352,2024-01-26,2,780,7,7,TIE
21539,2023-09-03,16,1140,8,5,RED
14155,2023-09-10,21,685,10,3,RED
14256,2025-04-04,15,1076,7,3,RED
22759,2025-12-27,6,840,9,8,RED
19449,2024-09-05,28,790,8,3,RED
17120,2023-06-29,16,973,0,9,BLUE
5786,2025-10-01,6,1128,0,9,BLUE
6596,2025-09-29,26,970,6,4,RED
3421,2024-07-08,3,600,10,6,RED
14343,2024-07-29,1,720,6,2,RED
22260,2025-01-20,13,1132,0,6,BLUE
5110,2023-10-31,6,551,7,5,RED
17862,2024-06-17,24,895,4,9,BLUE
12513,2024-07-21,11,480,2,9,BLUE
6153,2023-11-13,4,884,9,1,RED
16139,2023-09-13,2,1027,6,1,RED
8109,2024-09-17,17,480,1,10,BLUE
2668,2023-03-12,2,1082,10,8,RED
12187,2024-07-27,11,363,1,3,BLUE
19089,2024-09-17,1,1183,9,8,RED
19154,2023-07-18,1,720,0,8,BLUE
5452,2023-07-15,5,852,0,7,BLUE
11925,2024-08-20,1,748,2,5,BLUE
13898,2024-09-17,2,996,1,0,RED
4994,2023-10-17,22,300,6,1,RED
12710,2025-07-04,1,606,5,8,BLUE
18455,2024-06-11,20,1164,5,2,RED
22229,2023-07-25,15,817,6,9,BLUE
20223,2024-10-10,30,1108,0,6,BLUE
21378,2023-05-31,23,784,3,9,BLUE
11105,2024-10-30,10,513,1,9,BLUE
6292,2023-07-05,22,422,6,1,RED
5423,2024-11-11,10,780,5,3,RED
17389,2023-07-14,1,1018,0,4,BLUE
10752,2024-11-05,3,779,1,9,BLUE
6028,2025-05-25,29,319,5,3,RED
5680,2023-10-27,30,480,3,10,BLUE
13717,2023-08-18,27,694,3,4,BLUE
2365,2024-10-23,10,761,3,6,BLUE
15230,2024-08-10,9,821,3,7,BLUE
10935,2024-10-10,28,840,4,4,TIE
22074,2023-09-11,23,557,0,4,BLUE
2681,2025-02-08,29,720,9,0,RED
2830,2025-05-18,17,540,8,5,RED
22343,2025-05-02,27,960,10,0,RED
17696,2024-07-04,12,538,8,10,BLUE
24321,2023-10-02,15,632,0,4,BLUE
34,2025-06-03,16,819,6,10,BLUE
10565,2023-10-01,20,510,7,5,RED
23869,2025-09-14,15,527,10,8,RED
20908,2025-05-09,10,374,4,10,BLUE
20528,2025-09-14,8,966,0,7,BLUE
3711,2023-11-21,9,420,0,9,BLUE
5964,2025-10-20,29,785,10,6,RED
5311,2025-12-17,7,484,8,8,TIE
17825,2025-11-04,3,797,0,8,BLUE
19076,2025-04-20,7,1082,9,2,RED
22902,2024-06-18,13,773,7,10,BLUE
9572,2024-12-26,30,540,9,2,RED
9525,2024-03-03,14,915,6,3,RED
21610,2023-12-16,11,861,10,1,RED
13320,2024-02-15,14,445,2,4,BLUE
22329,2023-06-15,29,960,10,4,RED
4956,2023-01-13,24,1026,10,0,RED
9387,2023-05-04,13,904,7,10,BLUE
11732,2025-05-28,16,540,3,3,TIE
14957,2023-12-10,2,1037,4,5,BLUE
11127,2023-01-28,1,949,5,4,RED
12573,2024-03-24,6,420,0,0,TIE
10281,2024-12-04,26,637,0,9,BLUE
1804,2023-12-31,4,787,9,1,RED
7673,2025-08-19,19,480,9,3,RED
19237,2025-10-20,21,634,6,9,BLUE
7092,2024-03-02,3,1060,6,9,BLUE
20610,2024-01-12,28,420,4,6,BLUE
13366,2023-12-15,17,300,10,8,RED
3720,2025-09-08,10,551,0,2,BLUE
3693,2024-01-21,23,780,3,10,BLUE
9279,2025-05-01,5,495,8,4,RED
10042,2023-07-07,9,353,6,4,RED
24704,2024-04-19,16,783,4,4,TIE
9887,2023-10-11,22,420,7,1,RED
866,2024-09-06,8,540,2,9,BLUE
11970,2024-01-16,19,663,6,4,RED
15782,2023-10-06,29,780,0,7,BLUE
11916,2023-05-24,5,741,5,4,RED
14699,2025-07-10,28,775,0,8,BLUE
24632,2023-02-17,17,516,10,4,RED
4679,2024-05-27,10,360,8,1,RED
21095,2025-04-06,15,1053,1,8,BLUE
5025,2024-08-10,2,426,0,2,BLUE
6240,2025-12-19,20,555,4,7,BLUE
4566,2024-11-22,20,868,4,6,BLUE
7007,2023-01-24,28,473,6,8,BLUE
8803,2025-07-27,29,600,6,2,RED
838,2023-09-26,26,574,8,5,RED
18425,2023-07-20,23,1199,4,4,TIE
23326,2024-03-02,23,480,3,5,BLUE
8436,2023-01-02,22,540,2,10,BLUE
2725,2025-08-04,4,667,4,5,BLUE
8771,2023-04-20,30,660,8,7,RED
306,2024-05-20,12,1123,9,8,RED
3037,2024-12-16,11,1140,10,6,RED
5579,2024-01-01,27,818,2,7,BLUE
3723,2025-05-26,7,1169,2,4,BLUE
17844,2023-03-07,10,870,3,7,BLUE
7737,2023-05-16,23,417,0,10,BLUE
22627,2024-12-07,24,727,4,6,BLUE
11497,2023-12-19,1,363,3,4,BLUE
1626,2024-10-22,21,604,4,2,RED
17489,2025-03-04,16,1080,1,5,BLUE
5261,2024-12-07,14,780,7,0,RED
17066,2025-12-13,20,480,6,5,RED
16935,2025-10-23,3,393,3,8,BLUE
15579,2025-10-16,27,420,9,4,RED
1577,2024-10-20,11,640,4,6,BLUE
10576,2023-11-13,5,1018,7,9,BLUE
14794,2024-05-08,11,799,8,5,RED
9280,2023-06-24,15,1024,5,1,RED
22280,2024-09-05,14,992,8,0,RED
16478,2024-07-31,19,1112,2,7,BLUE
23924,2025-07-03,19,1092,9,2,RED
1075,2023-05-14,10,393,9,1,RED
7329,2024-10-27,7,762,1,10,BLUE
4498,2025-11-22,21,300,2,3,BLUE
8184,2025-07-07,1,1112,8,4,RED
15619,2024-12-28,15,964,9,10,BLUE
12415,2025-07-08,26,1150,5,3,RED
18138,2024-06-15,10,480,8,4,RED
5755,2023-07-08,3,1162,9,6,RED
22278,2023-08-16,17,766,1,9,BLUE
23724,2025-12-19,30,849,4,3,RED
6199,2023-02-18,18,834,8,9,BLUE
1189,2024-08-29,13,600,7,10,BLUE
20972,2024-11-13,27,729,6,4,RED
16950,2025-12-06,19,879,3,8,BLUE
15355,2024-07-22,12,576,7,2,RED
2164,2024-11-06,30,900,0,8,BLUE
12499,2025-09-02,19,502,6,9,BLUE
15501,2025-12-04,7,975,7,5,RED
15401,2025-08-29,11,486,9,10,BLUE
11052,2024-10-04,18,1113,5,8,BLUE
18370,2025-04-26,12,480,2,2,TIE
4840,2024-07-05,24,763,8,0,RED
9362,2025-08-27,5,1111,8,1,RED
24756,2024-06-27,5,483,3,4,BLUE
20717,2025-11-02,7,1020,3,3,TIE
17865,2025-06-07,14,560,1,9,BLUE
12283,2023-05-29,27,714,6,4,RED
21224,2023-12-04,26,1189,8,9,BLUE
23519,2024-10-14,18,1166,0,3,BLUE
20522,2023-09-10,18,616,8,8,TIE
17501,2024-08-18,26,780,9,7,RED
18901,2023-12-10,26,1066,4,9,BLUE
18619,2024-11-19,9,1020,8,9,BLUE
2977,2023-09-17,1,360,2,9,BLUE
19251,2024-03-16,12,300,10,10,TIE
6551,2025-11-30,20,1169,3,8,BLUE
21581,2023-08-16,16,525,4,0,RED
24132,2024-06-08,9,725,5,10,BLUE
12419,2024-06-24,7,780,3,1,RED
20565,2024-03-21,25,763,1,5,BLUE
7253,2025-04-09,21,660,9,4,RED
3479,2025-09-06,5,507,0,0,TIE
1344,2023-07-07,13,850,1,8,BLUE
16444,2024-09-18,21,600,1,3,BLUE
8237,2025-10-17,28,844,2,2,TIE
21646,2024-11-10,26,1011,9,5,RED
5259,2023-05-11,8,1189,3,0,RED
2587,2025-12-24,11,944,4,6,BLUE
19871,2024-09-09,18,540,7,10,BLUE
4980,2025-09-15,26,326,9,1,RED
8915,2023-03-14,23,478,7,7,TIE
16307,2024-08-06,25,715,5,8,BLUE
20228,2023-09-09,28,761,10,5,RED
24598,2023-03-15,29,745,5,0,RED
7029,2023-10-13,28,1080,10,0,RED
3620,2025-04-16,6,614,4,1,RED
8045,2024-11-25,9,557,0,8,BLUE
19761,2023-06-19,8,1008,1,1,TIE
10017,2024-04-09,14,783,6,6,TIE
4533,2024-04-07,20,900,2,10,BLUE
4692,2023-11-16,3,936,7,10,BLUE
2045,2024-11-23,30,660,7,1,RED
19143,2025-10-16,2,1140,10,2,RED
3417,2025-01-09,28,667,3,1,RED
9242,,8,480,7,6,RED
14810,2024-08-13,19,791,3,10,BLUE
18574,2023-09-27,3,540,5,5,TIE
23676,2024-07-14,28,955,6,10,BLUE
12250,2024-04-17,10,579,1,2,BLUE
2921,2025-11-23,22,360,10,4,RED
1452,2025-12-07,24,1149,1,3,BLUE
380,2025-12-06,19,1044,2,7,BLUE
19089,2024-09-17,1,1183,9,8,RED
15726,,29,975,6,8,BLUE
841,2023-07-04,12,857,10,9,RED
9282,2024-08-31,26,636,0,6,BLUE
2239,2023-04-23,18,960,10,6,RED
7113,2024-02-21,10,476,2,0,RED
12124,2025-11-14,8,987,6,9,BLUE
23954,2025-12-02,4,879,2,4,BLUE
10227,2024-06-15,2,426,0,6,BLUE
16069,2025-11-23,26,849,1,2,BLUE
7500,2023-01-13,14,1200,4,8,BLUE
9780,2025-05-11,13,653,9,0,RED
13961,2023-07-25,29,316,10,9,RED
2168,2025-07-27,2,827,0,3,BLUE
24843,2024-02-02,17,608,8,8,TIE
20634,2023-01-29,23,942,1,6,BLUE
23571,2025-06-17,10,447,0,0,TIE
12853,2024-08-29,6,926,6,10,BLUE
18192,2023-01-19,11,629,4,2,RED
2922,2024-10-18,6,379,6,0,RED
3297,2024-12-05,10,737,9,4,RED
13074,2023-11-08,20,720,0,10,BLUE
6077,2025-04-27,1,780,3,8,BLUE
5782,2025-08-30,27,1185,1,7,BLUE
13931,2023-07-16,18,509,8,7,RED
9692,2023-03-14,13,480,5,2,RED
12600,2023-11-12,29,322,10,7,RED
6557,2023-07-26,11,780,4,9,BLUE
4806,2023-08-06,21,452,9,0,RED
10571,2025-03-12,2,1140,6,0,RED
19157,2024-09-30,4,787,4,0,RED
10267,2025-06-03,9,922,9,4,RED
11767,2023-04-11,19,349,3,3,TIE
20203,2024-04-11,9,1149,5,0,RED
5739,2024-01-12,6,1150,9,1,RED
24439,2025-05-10,10,917,8,5,RED
24693,2024-07-27,6,403,7,2,RED
3605,2024-07-02,3,900,0,4,BLUE
17023,2023-03-09,28,452,5,4,RED
21740,2025-05-13,8,443,9,8,RED
22716,2025-06-18,22,851,5,9,BLUE
14011,2024-10-30,9,971,10,8,RED
7229,2025-12-10,28,484,7,9,BLUE
16007,2024-06-04,26,780,10,5,RED
10147,2025-08-06,16,1080,2,0,RED
1862,2023-06-14,29,949,2,5,BLUE
2891,2024-03-21,9,720,10,6,RED
5484,2023-07-14,8,718,0,0,TIE
23047,2024-03-28,3,576,5,5,TIE
19609,2024-08-04,11,700,2,4,BLUE
18840,2025-09-15,13,860,4,9,BLUE
8493,2025-12-08,20,746,1,9,BLUE
5644,2025-08-25,27,994,10,6,RED
12229,2024-07-25,25,688,10,10,TIE
14370,2025-04-08,4,480,5,4,RED
4524,2023-04-20,19,752,5,5,TIE
13498,2025-08-01,30,420,5,10,BLUE
8559,2024-05-14,22,720,5,10,BLUE
15197,2024-02-29,5,300,8,8,TIE
3950,2024-04-11,2,300,5,8,BLUE
16348,2023-09-23,6,1020,4,8,BLUE
1817,2023-08-22,3,540,2,10,BLUE
19452,2024-07-28,15,540,8,10,BLUE
519,2024-12-05,7,658,7,0,RED
7845,2023-09-19,11,540,9,2,RED
8297,2025-06-15,2,794,1,2,BLUE
23219,2025-10-04,12,720,8,1,RED
8110,2025-07-10,1,477,6,8,BLUE
3172,2024-07-10,9,368,4,8,BLUE
16392,2024-05-18,12,827,5,3,RED
23393,2024-10-03,17,447,7,8,BLUE
4532,2024-10-29,16,720,10,2,RED
4923,2023-03-26,18,900,1,8,BLUE
11271,2025-01-05,25,540,9,0,RED
4480,2024-10-14,14,879,9,1,RED
18774,2025-03-30,16,960,10,5,RED
17923,2025-09-22,1,600,9,2,RED
9608,2024-10-09,12,1152,5,7,BLUE
5715,2023-08-24,5,577,3,0,RED
23019,2024-06-11,17,1177,7,10,BLUE
17716,2023-04-21,15,300,10,7,RED
18032,2023-07-07,17,1040,2,10,BLUE
19855,2025-09-07,30,1020,10,8,RED
17729,2023-11-25,17,360,7,0,RED
11965,2024-07-11,16,973,7,2,RED
1019,2025-11-19,30,780,6,3,RED
11602,2023-03-10,3,441,7,4,RED
1351,2025-09-09,29,660,9,4,RED
20689,2024-07-27,9,1125,7,9,BLUE
10044,2023-01-29,4,600,0,10,BLUE
23709,2024-05-11,27,440,4,10,BLUE
7339,2024-02-17,17,684,2,7,BLUE
986,2024-09-01,7,1052,3,5,BLUE
12089,2024-03-30,26,1031,0,3,BLUE
24072,2023-01-22,11,574,4,10,BLUE
18754,2024-07-23,16,568,9,5,RED
40,2025-04-21,16,780,3,7,BLUE
8269,2025-09-10,14,962,8,3,RED
5300,2025-08-31,12,1043,9,3,RED
12782,2025-01-20,7,1101,2,4,BLUE
1926,2023-03-08,13,718,0,5,BLUE
9010,2024-02-16,9,315,6,9,BLUE
4535,2024-07-06,10,568,10,4,RED
16015,2025-09-12,4,699,2,2,TIE
2822,2025-11-20,30,1200,7,2,RED
10870,2023-10-04,19,1192,4,3,RED
4159,2023-06-17,11,614,9,9,TIE
24377,2025-06-27,2,1100,6,5,RED
1799,2025-11-07,3,360,2,9,BLUE
23022,2023-05-04,22,480,9,8,RED
14345,2025-04-17,13,500,10,4,RED
6974,2025-07-02,8,391,4,8,BLUE
2892,2025-12-19,7,792,0,3,BLUE
9553,2025-06-08,3,510,10,8,RED
5148,2025-11-17,22,1200,5,3,RED
24729,2024-07-01,22,780,6,0,RED
18446,2025-11-03,6,947,3,3,TIE
14491,2023-01-18,1,1029,10,0,RED
15643,2025-12-01,8,1092,2,2,TIE
7406,2023-12-05,25,1059,1,0,RED
6095,2023-06-24,29,414,0,2,BLUE
8899,2023-01-17,12,491,4,6,BLUE
24752,2025-12-18,16,480,6,6,TIE
17568,2024-07-08,2,1163,0,3,BLUE
24030,2025-01-05,18,753,10,6,RED
5281,,29,1158,2,3,BLUE
207,2023-07-06,13,794,6,8,BLUE
8684,2025-08-16,15,900,5,0,RED
9849,2025-01-03,8,510,3,9,BLUE
3244,2024-04-19,22,834,5,3,RED
22183,2024-08-07,2,1175,9,10,BLUE
21300,2023-03-23,1,650,6,9,BLUE
24626,2023-11-02,26,1083,0,8,BLUE
11428,2025-05-31,25,815,9,9,TIE
16487,2025-05-12,19,720,9,2,RED
7010,2025-12-31,27,540,10,5,RED
5863,2025-08-10,7,300,3,3,TIE
8028,2025-09-07,5,397,2,4,BLUE
9875,2025-06-28,29,960,2,8,BLUE
1284,2025-02-09,17,675,9,4,RED
8568,2024-08-28,5,660,2,2,TIE
8948,2023-06-07,22,801,6,3,RED
14461,2025-12-12,24,360,1,2,BLUE
9917,2025-09-04,16,360,1,3,BLUE
23547,2025-11-23,13,371,10,5,RED
20728,2025-03-29,12,1140,6,3,RED
9519,2023-09-24,8,660,9,0,RED
14952,2023-10-22,29,793,2,4,BLUE
15462,2025-11-14,7,706,10,10,TIE
14532,2023-12-07,3,900,9,4,RED
15061,2023-02-04,21,338,1,4,BLUE
11329,2023-01-31,22,785,1,1,TIE
685,2023-07-28,11,420,6,6,TIE
1738,2025-11-13,28,531,1,2,BLUE
24142,2023-03-22,2,787,8,0,RED
